Meanless,Time1,Time2,Sentence1,Sentence2,word1,word2,category1,category2,continuous1,continuous2
32892,2022-02-26 21:15:37,2022-02-26 22:29:37,자동차 사과 사과,fill realize road,,aaa,1.0,44.0,-0.9303892498368438,942.0
69443,2022-08-31 06:28:31,2022-08-31 08:13:31,강아지 사과 컴퓨터,glass drive field,T,ddd,0.0,33.0,0.48158467984358677,527.0
26334,2023-12-08 21:39:36,2023-12-08 22:59:36,자동차 자동차 자동차,issue home foot,F,aaa,2.0,11.0,0.034757881730746565,554.0
41745,2020-06-30 15:14:34,2020-06-30 16:14:34,사과 사과 강아지,low even record,F,ddd,1.0,44.0,-0.95131995524807,560.0
79655,2023-10-14 22:04:16,2023-10-14 22:39:16,사과 강아지 바다,stand such should,F,aaa,,44.0,-0.09088012975313431,548.0
71007,2023-02-09 19:04:39,2023-02-09 20:37:39,바다 자동차 하늘,style senior smile,F,bbb,0.0,22.0,0.5754302756537006,166.0
46891,2024-03-27 19:53:58,2024-03-27 21:48:58,자동차 자동차 바다,best like necessary,F,bbb,0.0,22.0,-0.9714983531387706,811.0
61585,2023-02-08 21:21:30,2023-02-08 21:45:30,강아지 사과 자동차,general large time,F,aaa,2.0,22.0,0.8009877880985015,537.0
30203,2023-04-21 00:20:22,,바다 자동차 사과,present from eight,F,aaa,2.0,44.0,-0.4494373343552249,942.0
67749,2022-05-18 08:05:13,2022-05-18 09:45:13,자동차 자동차 사과,strategy relate peace,T,ddd,0.0,44.0,0.48694165809919476,543.0
66170,2021-09-08 17:33:58,2021-09-08 17:42:58,자동차 자동차 사과,anyone president floor,T,ccc,1.0,44.0,-0.14395860532693683,522.0
50504,2022-06-22 10:12:33,2022-06-22 11:48:33,하늘 컴퓨터 하늘,machine international only,T,ccc,1.0,33.0,-0.17819729902966563,180.0
11514,2020-01-03 23:23:07,2020-01-03 23:37:07,강아지 강아지 자동차,shoulder environment late,F,ddd,2.0,22.0,-0.8457692706822866,444.0
27576,2022-12-27 19:43:17,2022-12-27 20:06:17,자동차 하늘 바다,huge seven school,F,eee,2.0,33.0,0.12735837349872425,439.0
85785,2021-04-27 09:52:09,2021-04-27 10:23:09,사과 하늘 바나나,behavior hotel go,F,,2.0,11.0,0.24456177253408784,732.0
10134,2019-09-20 14:18:27,2019-09-20 15:15:27,바나나 사과 사과,get black successful,T,aaa,1.0,11.0,0.42523071243942945,952.0
39303,2021-06-15 22:16:35,2021-06-15 23:33:35,자동차 바나나 자동차,that trade air,F,ccc,0.0,33.0,0.6355510341281381,970.0
45786,2019-10-26 01:09:45,2019-10-26 01:40:45,자동차 강아지 컴퓨터,garden begin meet,F,ddd,0.0,22.0,0.45359915437243337,196.0
46489,2022-02-15 05:51:16,2022-02-15 07:11:16,자동차 하늘 바나나,test while institution,F,eee,0.0,11.0,0.41533583669654717,428.0
99457,2020-01-25 19:43:11,2020-01-25 20:06:11,컴퓨터 바다 컴퓨터,bank fill production,T,bbb,1.0,22.0,0.41051860003089335,126.0
14010,2021-08-17 18:46:21,2021-08-17 18:51:21,바다 사과 하늘,available time speech,F,aaa,2.0,33.0,0.07512285678527775,379.0
81976,2021-06-17 07:20:00,2021-06-17 07:30:00,바나나 자동차 자동차,team measure see,F,bbb,0.0,22.0,-0.07587825503827617,215.0
56596,2020-10-04 15:05:19,2020-10-04 16:44:19,바나나 바다 컴퓨터,range bank poor,T,bbb,1.0,22.0,-0.7092727776873173,953.0
88473,2020-11-11 13:54:34,2020-11-11 15:34:34,바나나 자동차 바다,speech best easy,F,bbb,1.0,22.0,-0.46033328920286753,222.0
20786,2020-06-01 15:13:40,2020-06-01 16:55:40,자동차 바다 강아지,scene enjoy single,F,bbb,0.0,33.0,-0.1964213813680391,849.0
26773,2023-03-26 11:05:03,2023-03-26 12:06:03,컴퓨터 컴퓨터 컴퓨터,building offer general,F,bbb,1.0,44.0,-0.7057112225057107,621.0
99564,2019-12-10 23:45:47,2019-12-11 01:17:47,컴퓨터 강아지 사과,media office with,F,ccc,1.0,11.0,-0.19337949740080407,780.0
21932,2023-06-15 02:41:49,2023-06-15 03:15:49,강아지 사과 자동차,total most impact,T,ccc,2.0,22.0,0.035802884820984815,187.0
18288,2022-05-31 18:31:00,2022-05-31 20:28:00,강아지 바나나 하늘,program special line,T,ccc,2.0,11.0,0.4651523547267491,498.0
15987,2019-11-22 01:56:15,2019-11-22 02:35:15,컴퓨터 자동차 자동차,suggest attack black,F,aaa,2.0,33.0,-0.1479698268495302,397.0
98873,2020-01-31 21:52:49,2020-01-31 23:47:49,강아지 자동차 자동차,receive meet room,T,ccc,0.0,33.0,0.13444586851053097,126.0
30572,2023-05-05 13:35:41,2023-05-05 15:14:41,바다 하늘 사과,hospital happen kid,T,aaa,2.0,44.0,0.7230481123824322,849.0
60672,2023-04-06 05:34:46,2023-04-06 07:17:46,사과 컴퓨터 강아지,test expect instead,T,aaa,0.0,11.0,0.7591197071657272,926.0
97974,2022-11-10 14:56:53,2022-11-10 16:08:53,바다 바나나 하늘,quickly sort oil,T,aaa,0.0,11.0,0.4408980274428116,141.0
77609,2021-12-04 18:28:54,2021-12-04 20:01:54,하늘 바나나 사과,win analysis green,F,ccc,2.0,11.0,0.5335840038587243,756.0
71783,2019-08-30 13:34:53,2019-08-30 14:58:53,바다 강아지 하늘,there so beat,T,bbb,2.0,33.0,-0.2643824686227674,822.0
64717,2019-08-19 04:51:01,2019-08-19 05:45:01,사과 자동차 바다,entire worker official,F,ddd,0.0,,0.7398708887829408,189.0
30527,2022-11-16 00:23:37,2022-11-16 00:55:37,컴퓨터 강아지 컴퓨터,seat most soldier,F,eee,1.0,44.0,0.6598703841982565,840.0
44133,2024-07-06 07:27:40,2024-07-06 09:24:40,하늘 바나나 바나나,,F,aaa,0.0,33.0,0.31798222428894096,510.0
28924,2021-05-02 23:21:42,2021-05-03 00:15:42,하늘 바나나 바다,move must amount,T,eee,1.0,22.0,0.0047495893979034864,832.0
46332,2019-08-20 16:42:30,2019-08-20 18:02:30,자동차 컴퓨터 하늘,decision visit perhaps,F,bbb,1.0,44.0,-0.6649531961816864,400.0
54539,2022-07-16 14:34:44,2022-07-16 16:05:44,바나나 컴퓨터 하늘,risk white performance,F,bbb,1.0,11.0,0.9337241423148979,505.0
50561,2022-04-21 00:35:23,2022-04-21 02:01:23,사과 사과 자동차,able character sign,T,bbb,0.0,33.0,-0.2961493625113003,546.0
86125,2023-07-09 18:53:57,2023-07-09 19:07:57,바나나 강아지 자동차,interest argue performance,F,bbb,0.0,22.0,-0.715458415589215,217.0
87484,2021-08-24 19:23:09,2021-08-24 19:53:09,컴퓨터 자동차 바나나,top leader can,F,eee,2.0,44.0,-0.43036537321850044,890.0
49840,2021-12-30 18:30:02,2021-12-30 19:12:02,사과 바나나 바나나,water meet degree,F,ddd,0.0,11.0,0.26594218360736255,959.0
28503,2019-09-23 00:22:55,2019-09-23 01:10:55,컴퓨터 사과 자동차,hear star group,F,ddd,1.0,22.0,-0.9405466528508084,221.0
93548,2023-01-01 16:12:10,2023-01-01 17:38:10,하늘 자동차 바나나,she people decide,F,ddd,2.0,22.0,-0.316072954176146,501.0
10778,2023-05-23 05:46:50,2023-05-23 06:15:50,강아지 사과 자동차,office often argue,F,eee,0.0,33.0,-0.46255778241231593,403.0
85529,2020-09-19 16:53:10,2020-09-19 17:34:10,자동차 바다 바나나,loss affect partner,T,ccc,2.0,22.0,-0.22592253284214459,550.0
62495,2023-01-15 11:29:17,2023-01-15 11:39:17,자동차 사과 사과,before inside data,T,bbb,1.0,44.0,-0.13107352358978863,767.0
70751,2020-04-26 01:11:20,2020-04-26 01:44:20,컴퓨터 바나나 컴퓨터,discussion appear event,F,ccc,0.0,33.0,-0.42606226440684725,677.0
78377,2020-12-09 22:53:37,2020-12-09 23:47:37,자동차 바나나 하늘,source choose defense,T,aaa,2.0,33.0,0.623804222290163,561.0
70641,2021-01-15 05:16:14,2021-01-15 06:36:14,사과 자동차 바나나,piece development be,F,aaa,0.0,22.0,-0.7686951860378131,357.0
10450,2021-05-29 17:11:17,2021-05-29 19:06:17,사과 하늘 하늘,adult face show,F,ccc,1.0,44.0,0.5280763343041455,108.0
48339,2021-09-11 19:21:29,2021-09-11 19:24:29,바다 사과 바다,spend sign provide,T,bbb,2.0,44.0,-0.7075396482240401,790.0
82262,2022-06-05 12:50:09,2022-06-05 13:36:09,자동차 컴퓨터 바다,section skill minute,T,ddd,0.0,44.0,0.38898606243846534,414.0
94377,2022-10-16 17:21:37,2022-10-16 18:48:37,바나나 컴퓨터 컴퓨터,cost enjoy industry,T,bbb,1.0,22.0,-0.028919735878161434,434.0
50734,2020-09-23 03:50:35,2020-09-23 05:20:35,바다 바다 컴퓨터,serve up local,T,ccc,1.0,33.0,-0.9174436353037829,697.0
70546,2023-02-16 00:51:00,2023-02-16 02:15:00,자동차 자동차 강아지,water box price,T,bbb,2.0,22.0,-0.36735183817994566,916.0
52452,2021-03-28 19:50:45,2021-03-28 21:29:45,컴퓨터 강아지 사과,success total hundred,T,aaa,0.0,33.0,0.8042915214302,272.0
33610,2020-06-26 14:47:47,2020-06-26 14:48:47,바나나 자동차 강아지,foreign someone price,T,ddd,1.0,11.0,-0.5073162249509988,797.0
72746,2021-07-05 01:38:51,2021-07-05 01:47:51,사과 컴퓨터 컴퓨터,fall song form,T,bbb,2.0,11.0,0.2759747278480915,437.0
90008,2021-07-21 13:12:55,2021-07-21 14:56:55,바다 바나나 강아지,response remember director,F,bbb,1.0,44.0,0.11847557158777788,606.0
16104,2024-07-05 08:40:16,2024-07-05 08:41:16,바나나 강아지 바나나,dinner other later,T,eee,1.0,11.0,-0.7926097452400818,210.0
40697,2024-04-17 11:09:48,2024-04-17 12:17:48,하늘 컴퓨터 바다,simply sea road,F,ccc,2.0,33.0,-0.46911716265012204,923.0
98680,2021-03-27 01:19:36,2021-03-27 01:25:36,컴퓨터 하늘 컴퓨터,with for break,F,bbb,2.0,11.0,-0.9971467514122201,444.0
21200,2022-12-27 01:46:12,2022-12-27 02:36:12,강아지 하늘 하늘,couple least same,T,ddd,0.0,44.0,-0.6598760348837243,406.0
51864,2022-12-30 07:58:58,2022-12-30 09:09:58,강아지 강아지 바다,treatment law town,T,eee,1.0,22.0,-0.18264955735333932,103.0
78233,2021-07-02 18:30:06,2021-07-02 18:31:06,바나나 컴퓨터 하늘,tonight each development,T,eee,0.0,44.0,0.9275172635770035,160.0
24656,2021-04-10 14:17:55,2021-04-10 15:46:55,바다 강아지 강아지,board seat suffer,T,ddd,0.0,33.0,0.4559124861761461,346.0
43739,2024-06-23 12:35:43,2024-06-23 12:36:43,바다 컴퓨터 강아지,since month particularly,T,ccc,1.0,44.0,0.9872097170134562,641.0
30916,2021-08-04 15:15:18,2021-08-04 17:02:18,컴퓨터 하늘 강아지,cut make world,F,bbb,0.0,44.0,0.7495919640261299,119.0
22976,2022-05-27 22:03:56,2022-05-27 23:58:56,바나나 컴퓨터 자동차,policy if any,F,ccc,1.0,22.0,-0.8561748509225116,733.0
48960,2019-09-28 03:36:37,2019-09-28 03:57:37,컴퓨터 바다 바나나,adult close agree,F,ccc,1.0,33.0,-0.3399578228099689,760.0
77786,2019-08-28 22:22:26,2019-08-28 23:18:26,하늘 바다 강아지,mouth address alone,T,ccc,2.0,22.0,-0.6241250176721984,600.0
24503,2023-10-17 04:25:18,2023-10-17 05:48:18,바나나 바나나 컴퓨터,people they forward,T,bbb,0.0,11.0,0.8731772899471104,378.0
71318,2023-09-14 00:52:05,2023-09-14 01:20:05,바다 바나나 바나나,sit last since,T,ccc,2.0,44.0,0.5054494179351758,445.0
91296,2023-05-18 07:18:50,2023-05-18 08:49:50,컴퓨터 컴퓨터 하늘,bit raise follow,T,ccc,2.0,33.0,0.016373959071865674,186.0
17678,2022-11-04 15:44:37,2022-11-04 17:00:37,자동차 바나나 컴퓨터,important Mr concern,F,ccc,1.0,11.0,-0.4627139756690495,548.0
49569,2022-12-14 19:38:17,2022-12-14 20:58:17,사과 강아지 자동차,him at world,F,ccc,1.0,33.0,0.4366548390276459,422.0
88741,2023-11-03 19:31:46,2023-11-03 20:14:46,자동차 바다 강아지,can technology cover,F,ccc,2.0,33.0,-0.27184287429753917,750.0
36362,2020-09-10 07:44:31,2020-09-10 07:58:31,사과 바다 강아지,conference customer suggest,T,aaa,0.0,44.0,-0.6294398167290765,704.0
63296,2022-04-05 06:21:48,2022-04-05 08:01:48,사과 자동차 자동차,radio peace maybe,F,aaa,1.0,22.0,-0.17539347037557107,254.0
82210,2022-07-02 09:18:07,2022-07-02 10:20:07,자동차 자동차 자동차,strong our big,T,eee,,11.0,0.845862116214231,883.0
30431,2022-10-04 09:36:17,2022-10-04 11:09:17,바나나 자동차 하늘,sort it question,T,bbb,2.0,11.0,0.05615692756596169,100.0
93273,2020-07-02 18:44:00,2020-07-02 19:02:00,하늘 강아지 사과,fight light at,F,ccc,2.0,11.0,-0.9763627489183548,719.0
21662,2019-08-30 13:08:03,2019-08-30 14:31:03,바나나 사과 자동차,large large research,T,aaa,2.0,11.0,0.1376269670627588,803.0
79882,2022-03-09 19:35:25,2022-03-09 20:41:25,바다 컴퓨터 하늘,society spend white,F,eee,0.0,11.0,0.8736837427930235,587.0
40143,2019-11-24 13:05:49,2019-11-24 14:44:49,하늘 하늘 사과,research story provide,T,ccc,0.0,22.0,0.9016559880219106,339.0
48291,2021-07-17 08:41:41,2021-07-17 09:17:41,바나나 자동차 사과,scientist exist any,F,bbb,1.0,44.0,-0.8904887116419296,260.0
47438,2019-11-15 03:00:04,2019-11-15 03:15:04,강아지 바다 강아지,Mrs magazine summer,F,eee,1.0,33.0,-0.2274785170810687,791.0
27824,2023-03-25 18:29:34,2023-03-25 18:37:34,컴퓨터 컴퓨터 하늘,board seat need,F,bbb,0.0,33.0,-0.10704777723113179,284.0
18060,2022-02-07 14:41:29,2022-02-07 14:45:29,사과 자동차 강아지,ago easy chair,F,aaa,1.0,33.0,0.15442854723869504,584.0
74629,2022-08-06 09:23:33,2022-08-06 10:45:33,바다 강아지 컴퓨터,history or wife,T,aaa,2.0,22.0,0.8625712741731295,827.0
96276,2020-11-23 04:39:14,2020-11-23 05:18:14,컴퓨터 강아지 바다,writer sound project,F,ccc,1.0,44.0,-0.057838462736741425,443.0
78256,2020-03-02 09:16:59,2020-03-02 10:04:59,자동차 바나나 강아지,class mission relationship,,bbb,2.0,22.0,0.39949680119190245,649.0
75173,2024-01-25 14:13:29,2024-01-25 14:38:29,강아지 사과 하늘,political site establish,F,ccc,0.0,33.0,-0.043395453435247644,488.0
93183,2024-01-26 13:47:16,2024-01-26 14:44:16,사과 강아지 바나나,story while manager,F,bbb,2.0,44.0,-0.2692516875863862,912.0
60595,2023-08-19 22:33:40,2023-08-19 22:53:40,강아지 바나나 자동차,get better administration,T,bbb,2.0,44.0,0.1755340962631049,974.0
82414,2020-11-06 00:30:35,2020-11-06 02:26:35,하늘 자동차 자동차,south entire suffer,F,bbb,0.0,44.0,-0.7089680052339395,500.0
29373,2021-11-19 13:35:30,2021-11-19 14:03:30,강아지 자동차 사과,control set difficult,T,,0.0,44.0,-0.7225088708984939,901.0
20861,2021-11-10 04:30:56,2021-11-10 05:55:56,자동차 컴퓨터 자동차,under production start,T,ccc,2.0,22.0,-0.3669162397191099,975.0
42787,2021-05-09 02:58:49,2021-05-09 04:47:49,강아지 강아지 사과,full fall claim,T,aaa,2.0,11.0,0.33456457362958303,681.0
27106,2019-11-12 14:33:32,2019-11-12 15:13:32,하늘 강아지 바다,rise watch might,F,eee,2.0,33.0,0.4571409366125858,223.0
38362,2020-10-27 14:02:21,2020-10-27 14:42:21,자동차 바나나 하늘,success wrong become,F,eee,1.0,33.0,-0.40576051144351055,659.0
56334,2022-10-09 16:40:43,2022-10-09 18:10:43,강아지 하늘 강아지,particular sell someone,F,bbb,1.0,22.0,-0.40570790248246524,956.0
26497,2021-07-29 06:30:40,2021-07-29 07:55:40,자동차 사과 강아지,agree brother nothing,F,aaa,1.0,44.0,,828.0
53872,2021-04-16 07:46:52,2021-04-16 08:57:52,사과 강아지 바다,send open health,F,bbb,1.0,33.0,0.578266628430185,179.0
78960,2020-05-01 14:41:24,2020-05-01 14:58:24,사과 자동차 바다,realize future attention,T,eee,0.0,22.0,-0.7745798139061535,973.0
49984,2021-10-08 00:06:59,2021-10-08 00:41:59,하늘 바나나 자동차,record food within,F,eee,2.0,44.0,0.3059858775500206,368.0
36248,2023-10-02 08:35:50,2023-10-02 08:45:50,바나나 자동차 바나나,office mother seek,F,eee,2.0,11.0,-0.6208893070565487,142.0
77032,2020-06-16 21:55:36,2020-06-16 23:26:36,강아지 컴퓨터 바다,get impact until,F,ccc,0.0,44.0,-0.08663307794545627,157.0
23424,2020-11-22 18:09:42,2020-11-22 18:56:42,사과 사과 사과,,T,bbb,1.0,33.0,-0.7991733748078247,786.0
24311,2023-05-10 05:28:26,2023-05-10 06:56:26,자동차 강아지 사과,allow heart any,F,ddd,0.0,22.0,-0.9380718700782069,653.0
49411,2023-05-27 16:03:41,2023-05-27 17:20:41,컴퓨터 컴퓨터 바나나,husband treatment task,F,bbb,2.0,11.0,-0.18881497194559715,563.0
50110,2024-04-16 16:45:24,2024-04-16 17:34:24,하늘 하늘 바다,condition near step,F,ccc,0.0,33.0,-0.16960451848962288,516.0
69449,,2019-10-20 22:28:20,컴퓨터 컴퓨터 사과,attention former seven,F,ccc,1.0,33.0,0.6652016855064193,267.0
73712,2022-05-15 19:07:24,2022-05-15 20:32:24,컴퓨터 강아지 하늘,old order either,F,aaa,1.0,44.0,0.36202924865050945,126.0
27323,2024-04-01 15:16:54,2024-04-01 15:32:54,하늘 자동차 바나나,Republican hot risk,T,bbb,1.0,33.0,-0.37873769437072724,422.0
52073,2021-12-27 21:29:28,2021-12-27 23:09:28,하늘 바다 사과,great consider result,T,eee,0.0,22.0,-0.24081355802267668,769.0
72433,2023-09-21 00:22:23,2023-09-21 00:39:23,사과 자동차 강아지,someone them heavy,T,bbb,0.0,11.0,-0.11621508795798041,148.0
71620,2020-05-04 02:01:24,2020-05-04 02:40:24,바나나 하늘 바다,state myself continue,F,ddd,1.0,11.0,0.01058953583443234,620.0
99697,2020-07-13 09:14:14,2020-07-13 10:14:14,바나나 사과 바다,month hope determine,T,bbb,2.0,44.0,-0.05667883973490184,
16636,2024-05-30 10:02:48,2024-05-30 11:33:48,하늘 컴퓨터 사과,control argue him,F,eee,2.0,44.0,0.7411219571273326,801.0
22097,2023-04-26 22:10:39,2023-04-26 23:06:39,자동차 하늘 자동차,still trip when,F,eee,0.0,44.0,-0.7088791487694899,739.0
46219,2020-08-14 01:44:58,2020-08-14 03:36:58,자동차 컴퓨터 컴퓨터,store final current,F,ddd,0.0,44.0,0.8753886049957373,518.0
80773,2020-08-08 02:00:05,2020-08-08 03:56:05,자동차 하늘 자동차,provide speak career,T,ddd,0.0,11.0,-0.50526271055318,570.0
14329,2021-06-21 07:29:33,2021-06-21 08:40:33,강아지 컴퓨터 자동차,lawyer admit adult,T,ddd,1.0,33.0,0.7142692187671151,972.0
98801,2021-05-03 02:44:08,2021-05-03 03:58:08,자동차 사과 강아지,property actually fire,F,bbb,0.0,33.0,-0.426900193071043,705.0
37950,2022-07-11 07:00:33,2022-07-11 07:07:33,바나나 자동차 자동차,character customer glass,T,ccc,0.0,33.0,,527.0
61984,2020-06-05 23:25:19,2020-06-05 23:50:19,하늘 사과 사과,item remember mother,F,aaa,1.0,11.0,-0.30116617974033044,643.0
48730,2024-07-16 15:40:37,2024-07-16 16:42:37,사과 사과 바다,impact kind off,T,eee,1.0,33.0,-0.9908889586517411,365.0
51620,2022-03-06 19:55:19,2022-03-06 20:31:19,자동차 사과 바다,behavior must reach,F,bbb,0.0,11.0,0.6656438442382318,915.0
89090,2022-09-08 20:25:46,2022-09-08 21:01:46,사과 바나나 하늘,phone Mrs yet,T,eee,,33.0,-0.15452026534477703,203.0
56973,2020-01-08 04:32:16,2020-01-08 05:51:16,바나나 컴퓨터 사과,argue generation also,T,ddd,1.0,33.0,-0.9167010981334345,356.0
28948,2020-10-26 03:02:42,2020-10-26 04:37:42,바다 강아지 바다,top might business,F,eee,0.0,33.0,-0.5420497721404383,603.0
93409,2019-12-10 11:12:31,2019-12-10 12:53:31,사과 바다 컴퓨터,add trial instead,F,bbb,0.0,44.0,0.5369723685739216,849.0
37510,2023-09-26 14:51:36,2023-09-26 16:37:36,하늘 하늘 자동차,tend author product,F,ddd,0.0,44.0,0.7332038370313803,649.0
13523,2023-09-12 07:09:19,2023-09-12 08:01:19,사과 하늘 바나나,structure energy action,F,aaa,0.0,22.0,0.15160652641799177,718.0
19233,2019-10-04 03:13:50,2019-10-04 04:44:50,컴퓨터 사과 하늘,board participant next,F,ccc,1.0,11.0,0.9882822994049845,790.0
17916,2021-11-11 19:56:48,2021-11-11 20:49:48,바나나 하늘 바나나,air pay recent,T,ccc,1.0,11.0,-0.7285246416581841,101.0
72005,2019-11-19 09:26:37,2019-11-19 09:33:37,컴퓨터 사과 강아지,dark feel learn,F,ddd,0.0,22.0,-0.6852274978586068,526.0
56033,2020-09-20 06:48:11,2020-09-20 08:24:11,강아지 컴퓨터 강아지,system high thought,F,eee,0.0,44.0,0.5228396273822962,861.0
56382,2024-04-30 02:57:18,2024-04-30 03:56:18,바다 바다 바나나,glass well special,F,bbb,1.0,44.0,-0.08640404219549636,104.0
45436,2020-12-04 15:40:41,2020-12-04 17:04:41,자동차 하늘 하늘,them their force,F,aaa,0.0,22.0,0.5913112926181932,471.0
98440,2023-08-03 02:24:22,2023-08-03 04:11:22,하늘 사과 바나나,laugh until my,T,ccc,0.0,22.0,0.7757991374886593,651.0
40903,2019-08-31 08:33:32,2019-08-31 08:47:32,자동차 자동차 바나나,might without life,,ccc,2.0,11.0,-0.4645648089603578,409.0
76949,2022-10-21 06:25:30,2022-10-21 06:34:30,사과 사과 자동차,hold center peace,F,bbb,0.0,33.0,0.76114840007049,630.0
50288,2020-03-22 04:49:30,2020-03-22 05:09:30,컴퓨터 강아지 컴퓨터,prevent right hour,F,ddd,2.0,33.0,0.7138292408003002,641.0
19909,2024-05-01 09:45:30,2024-05-01 10:01:30,자동차 사과 강아지,something safe smile,F,eee,2.0,11.0,0.5571299693518277,
66811,2021-07-11 12:46:02,2021-07-11 14:12:02,자동차 자동차 강아지,technology during series,F,eee,1.0,33.0,0.7409823760175891,582.0
48703,2024-02-29 11:42:20,2024-02-29 13:01:20,바다 바다 하늘,another seek look,T,aaa,0.0,44.0,-0.7170352148731824,656.0
70528,2024-03-07 16:50:16,2024-03-07 17:01:16,사과 자동차 하늘,large across president,T,eee,2.0,33.0,0.18328438015945547,119.0
61268,2022-08-31 01:58:13,2022-08-31 03:00:13,자동차 컴퓨터 하늘,place sense identify,F,ccc,0.0,44.0,0.320165979733835,213.0
80546,2022-05-10 03:38:18,2022-05-10 04:20:18,바다 강아지 자동차,bar cultural subject,F,ccc,0.0,11.0,-0.4575356957724541,374.0
35051,2024-01-13 03:49:27,2024-01-13 03:59:27,하늘 컴퓨터 하늘,east receive community,F,eee,0.0,11.0,0.9044106496897313,909.0
18546,2024-07-06 02:26:31,2024-07-06 04:19:31,사과 사과 강아지,final amount ask,T,bbb,0.0,44.0,-0.5749959647916565,839.0
18114,2022-01-16 08:08:12,2022-01-16 10:07:12,컴퓨터 강아지 강아지,these happen Republican,F,eee,0.0,11.0,-0.15569223887658268,919.0
26291,2023-07-17 09:03:15,2023-07-17 09:25:15,강아지 바다 사과,see among market,T,bbb,1.0,44.0,0.31691368926171504,998.0
10325,2022-09-02 14:35:47,2022-09-02 16:16:47,사과 강아지 컴퓨터,attorney old win,F,ccc,2.0,44.0,0.24913795277162754,103.0
68110,2023-02-19 07:34:03,2023-02-19 08:18:03,자동차 컴퓨터 사과,network audience drop,T,ccc,0.0,44.0,-0.9279171243881736,755.0
88066,2023-12-03 14:00:12,2023-12-03 15:44:12,사과 바다 바다,understand really trouble,F,ccc,2.0,33.0,-0.37027603419445865,816.0
44399,2022-07-26 04:51:50,2022-07-26 05:02:50,자동차 강아지 사과,four pressure effort,F,bbb,0.0,22.0,0.2858381635905405,232.0
98788,2020-12-21 04:22:39,2020-12-21 05:24:39,하늘 바다 컴퓨터,thought trial life,F,bbb,0.0,11.0,-0.7092980928640866,617.0
90334,2022-05-25 18:05:43,2022-05-25 19:18:43,컴퓨터 자동차 사과,organization deal point,T,ddd,0.0,11.0,0.8417490549927276,217.0
81696,2022-11-28 02:09:40,2022-11-28 04:01:40,컴퓨터 하늘 하늘,again front compare,T,ddd,1.0,44.0,-0.851229696141726,863.0
12585,2022-11-29 11:09:17,2022-11-29 12:02:17,사과 하늘 바다,wonder market by,F,bbb,0.0,11.0,0.13576663266679767,528.0
25555,,2019-09-15 04:08:43,컴퓨터 사과 강아지,politics page director,T,ddd,1.0,11.0,-0.23351495944918632,664.0
40898,2024-02-24 15:49:45,2024-02-24 16:10:45,하늘 사과 바다,senior change audience,F,aaa,2.0,11.0,0.5806080577846779,800.0
21769,2022-06-10 21:44:34,2022-06-10 22:28:34,강아지 하늘 사과,system ago baby,T,ddd,2.0,33.0,,989.0
33360,2021-01-18 01:57:46,2021-01-18 02:09:46,하늘 바나나 바다,responsibility defense edge,F,ccc,1.0,33.0,-0.014567445674978474,342.0
11287,2019-11-22 17:49:45,2019-11-22 18:45:45,컴퓨터 사과 자동차,time wear education,F,eee,1.0,22.0,0.4980501270631168,265.0
88896,2023-06-09 10:28:13,2023-06-09 11:18:13,하늘 바나나 자동차,certainly after professional,F,aaa,0.0,33.0,0.4747669275447186,814.0
60007,2020-10-20 04:30:04,2020-10-20 05:33:04,강아지 컴퓨터 바다,radio war away,T,ddd,0.0,33.0,-0.8136956492292389,505.0
21107,2021-01-19 05:33:46,2021-01-19 06:47:46,바다 바나나 바다,recent blue determine,F,eee,2.0,22.0,-0.8182073728983288,561.0
95971,2023-03-04 23:53:19,2023-03-05 01:45:19,강아지 바다 컴퓨터,generation unit garden,F,ddd,1.0,33.0,-0.5213861643411173,995.0
60889,2022-09-11 08:32:16,2022-09-11 09:29:16,바나나 바나나 바다,know again job,T,bbb,2.0,44.0,-0.4168235657459325,100.0
68890,2023-12-26 10:48:54,2023-12-26 11:10:54,컴퓨터 강아지 하늘,various middle prepare,T,bbb,1.0,11.0,0.8766797852285402,390.0
80174,2023-02-14 13:13:55,2023-02-14 14:27:55,컴퓨터 바나나 하늘,run worry listen,T,eee,0.0,44.0,0.12981069616417384,133.0
66885,2020-06-18 15:17:13,2020-06-18 16:10:13,바다 컴퓨터 컴퓨터,that thus suddenly,F,aaa,0.0,44.0,-0.43236267819643914,753.0
77573,2021-05-31 21:44:19,2021-05-31 22:53:19,바다 사과 바다,decision available should,F,eee,1.0,33.0,-0.28933342939041884,899.0
42757,2022-02-26 05:03:04,2022-02-26 05:16:04,자동차 사과 사과,herself serve explain,T,ddd,0.0,44.0,-0.07353486220614402,941.0
11724,2023-04-02 16:43:20,2023-04-02 17:23:20,하늘 강아지 바나나,consumer risk major,F,ccc,1.0,33.0,-0.36096028423450877,445.0
86514,2019-07-29 08:42:33,2019-07-29 09:22:33,강아지 사과 바나나,task evening environment,T,eee,2.0,22.0,0.41973115895557944,426.0
91883,2024-01-15 21:53:50,,바나나 자동차 하늘,list water pick,F,ccc,2.0,11.0,0.73148425121908,143.0
76125,2022-01-30 09:02:12,2022-01-30 10:31:12,자동차 컴퓨터 하늘,occur tax leg,F,ccc,2.0,11.0,0.08663269404287499,798.0
99677,2024-03-19 13:37:58,2024-03-19 13:39:58,사과 바나나 자동차,lead exactly clear,F,ccc,0.0,44.0,-0.9543051952009687,619.0
