Meanless,Time1,Time2,Sentence1,Sentence2,word1,word2,category1,category2,continuous1,continuous2
79864,2020-04-29 15:07:12,2020-04-29 15:16:12,바나나 자동차 사과,least organization suggest,컴퓨터,away,2.0,11.0,-0.44160268077897946,133.0
63221,2022-02-25 19:17:07,2022-02-25 21:01:07,강아지 사과 강아지,other tree then,자동차,bed,2.0,22.0,0.8954749705575644,593.0
32905,2023-10-01 02:10:54,2023-10-01 03:03:54,사과 자동차 자동차,hand much final,자동차,relationship,1.0,33.0,0.8889911607639149,892.0
62925,2023-12-13 11:23:06,2023-12-13 11:36:06,바다 바다 하늘,analysis painting mother,바나나,fall,0.0,33.0,0.4182022049847629,816.0
41749,2020-12-13 16:40:12,2020-12-13 17:54:12,자동차 바나나 사과,fill realize road,자동차,Congress,1.0,11.0,-0.5595237998138018,283.0
43230,,2021-04-04 07:22:37,바나나 바나나 사과,glass drive field,바나나,positive,2.0,22.0,0.8600260970464788,479.0
60249,2024-02-03 09:05:40,2024-02-03 09:45:40,바다 사과 강아지,issue home foot,자동차,experience,1.0,11.0,0.6385730721849912,902.0
88289,2021-03-09 00:37:20,2021-03-09 02:00:20,바다 하늘 자동차,low even record,바다,media,0.0,11.0,-0.8474442021797974,972.0
13204,2022-09-22 08:12:26,2022-09-22 09:11:26,컴퓨터 하늘 강아지,stand such should,바나나,head,1.0,11.0,0.3853564386626678,238.0
53307,2019-08-13 21:45:41,2019-08-13 23:11:41,자동차 바나나 강아지,style senior smile,자동차,member,1.0,22.0,0.4083221169179876,360.0
26399,2023-12-09 23:56:29,2023-12-10 00:52:29,컴퓨터 바다 강아지,best like necessary,강아지,all,0.0,44.0,-0.41165716792197227,910.0
55360,2021-04-04 10:52:45,2021-04-04 11:47:45,바나나 자동차 바나나,general large time,바다,bill,1.0,44.0,-0.4437365015168606,378.0
78740,2024-07-14 02:01:15,2024-07-14 03:51:15,자동차 컴퓨터 바다,present from eight,바다,room,2.0,44.0,-0.1821489297789498,611.0
13315,2024-06-12 20:58:36,2024-06-12 21:57:36,바나나 바다 하늘,strategy relate peace,강아지,why,2.0,44.0,0.508738413168583,737.0
66963,2023-08-22 14:48:18,2023-08-22 15:28:18,바다 강아지 자동차,anyone president floor,하늘,price,1.0,11.0,0.6031869945127535,900.0
26158,2024-02-25 16:37:29,2024-02-25 17:14:29,컴퓨터 바나나 컴퓨터,machine international only,바다,series,2.0,44.0,-0.9814116505625683,242.0
90017,2023-06-13 05:35:43,2023-06-13 05:47:43,바다 자동차 사과,shoulder environment late,하늘,baby,0.0,22.0,0.9428849395405308,652.0
86226,2021-10-12 08:20:03,2021-10-12 08:24:03,바다 컴퓨터 강아지,huge seven school,바다,exactly,2.0,22.0,0.5816587135262419,549.0
52168,2021-12-10 06:54:57,2021-12-10 08:26:57,하늘 강아지 사과,behavior hotel go,강아지,voice,2.0,11.0,-0.20265308860300357,371.0
76272,2019-09-05 17:04:41,2019-09-05 17:28:41,자동차 강아지 바나나,get black successful,자동차,agent,0.0,33.0,-0.8166881888763182,140.0
81560,2024-06-16 17:47:09,2024-06-16 18:53:09,하늘 자동차 강아지,that trade air,바나나,price,2.0,33.0,0.9996809441201087,581.0
33606,2024-01-14 04:44:39,,바다 사과 바나나,garden begin meet,바다,first,2.0,22.0,0.036710309862197255,506.0
10559,2022-08-28 12:03:51,2022-08-28 13:52:51,바나나 바나나 바다,test while institution,자동차,long,2.0,11.0,-0.2915494849446456,933.0
90067,2023-03-13 14:32:06,2023-03-13 16:05:06,하늘 하늘 바나나,bank fill production,강아지,sure,1.0,33.0,0.15018240467857846,787.0
85353,2022-08-30 00:35:16,2022-08-30 02:01:16,자동차 강아지 바나나,available time speech,사과,respond,2.0,11.0,0.657716116970134,225.0
90037,2022-07-06 10:23:22,2022-07-06 10:29:22,컴퓨터 자동차 바나나,team measure see,바나나,affect,2.0,22.0,0.11053609382054286,220.0
66871,2020-01-10 09:47:35,2020-01-10 11:12:35,바다 컴퓨터 하늘,range bank poor,강아지,pay,1.0,11.0,-0.6456151331729634,959.0
18079,2024-01-22 02:23:53,2024-01-22 04:00:53,바나나 강아지 자동차,speech best easy,바나나,respond,1.0,22.0,-0.8086050847440538,327.0
23430,2022-07-03 01:12:01,2022-07-03 01:44:01,,scene enjoy single,,already,2.0,11.0,0.24267510543305715,558.0
65181,,2020-09-30 18:05:24,하늘 바다 바다,building offer general,자동차,friend,1.0,22.0,-0.7494538531641912,469.0
49714,2019-11-09 11:33:18,2019-11-09 12:02:18,사과 컴퓨터 자동차,media office with,컴퓨터,bad,0.0,22.0,0.46359627977828044,455.0
99026,2023-02-20 18:17:47,,사과 강아지 강아지,total most impact,강아지,happy,0.0,44.0,-0.02553306857658222,423.0
68609,2019-11-21 03:47:06,2019-11-21 05:40:06,사과 하늘 바나나,program special line,바나나,better,1.0,22.0,0.5908781241766579,389.0
46060,2019-09-07 06:24:22,2019-09-07 07:48:22,바다 바나나 하늘,suggest attack black,사과,issue,2.0,44.0,0.91923477246004,175.0
45041,2023-05-08 05:41:06,2023-05-08 07:11:06,하늘 바다 컴퓨터,receive meet room,바나나,international,1.0,44.0,-0.6370710195481901,863.0
16746,2023-10-24 19:15:43,2023-10-24 20:13:43,바나나 바나나 바다,hospital happen kid,사과,instead,1.0,11.0,0.5884504719004306,184.0
43163,2020-07-18 13:05:12,2020-07-18 14:12:12,바다 사과 자동차,test expect instead,강아지,grow,0.0,,-0.20349743316906488,762.0
74806,2021-01-29 13:23:28,2021-01-29 13:44:28,강아지 강아지 자동차,quickly sort oil,바다,parent,1.0,22.0,-0.033939392787436296,431.0
48815,2020-05-19 19:49:30,2020-05-19 19:59:30,컴퓨터 바다 컴퓨터,win analysis green,하늘,feel,1.0,33.0,0.3361326737828161,310.0
73788,2020-12-26 23:31:58,2020-12-27 00:36:58,사과 바다 하늘,there so beat,바나나,information,0.0,22.0,-0.32215432567081104,953.0
56292,2022-12-19 00:15:19,2022-12-19 01:58:19,바다 하늘 바다,entire worker official,사과,doctor,0.0,44.0,-0.2857116678963725,229.0
91794,2024-06-03 23:32:08,2024-06-04 00:31:08,사과 강아지 컴퓨터,seat most soldier,자동차,child,1.0,22.0,-0.1527484357055089,848.0
82831,2020-10-17 12:45:18,2020-10-17 14:19:18,자동차 사과 바나나,strategy full contain,컴퓨터,teach,2.0,33.0,-0.25885192839973414,250.0
39559,2024-07-17 21:55:53,2024-07-17 22:47:53,컴퓨터 자동차 강아지,move must amount,바나나,become,1.0,22.0,-0.1442706827033442,101.0
70161,2023-11-06 13:24:34,2023-11-06 15:03:34,컴퓨터 하늘 바다,decision visit perhaps,바다,old,2.0,44.0,-0.7290618047000752,319.0
88151,2021-04-25 12:45:03,2021-04-25 13:16:03,컴퓨터 바나나 하늘,risk white performance,사과,sure,2.0,22.0,0.3535533698758868,
10457,2023-09-27 06:33:52,2023-09-27 07:48:52,자동차 사과 자동차,able character sign,사과,eight,0.0,33.0,-0.03167000656463137,169.0
22587,2019-11-11 19:06:07,2019-11-11 19:41:07,강아지 사과 강아지,interest argue performance,,coach,2.0,44.0,0.03812041073603489,995.0
74018,2020-02-10 16:43:53,2020-02-10 16:52:53,하늘 하늘 자동차,top leader can,자동차,bed,1.0,33.0,-0.1899573464021136,253.0
21261,2020-12-14 15:45:32,2020-12-14 16:12:32,하늘 컴퓨터 바다,water meet degree,사과,laugh,0.0,22.0,-0.07036108537249852,864.0
14644,2021-02-10 10:58:01,2021-02-10 12:50:01,컴퓨터 하늘 사과,hear star group,하늘,senior,1.0,33.0,-0.48343592874933594,702.0
81935,2024-07-19 20:44:34,,바나나 바다 컴퓨터,she people decide,컴퓨터,majority,1.0,44.0,0.5456789963449451,202.0
65065,2019-08-15 05:54:53,2019-08-15 07:18:53,하늘 바다 바다,office often argue,컴퓨터,serve,0.0,22.0,0.17603433729302065,446.0
30502,2022-06-12 23:48:21,2022-06-13 01:00:21,사과 자동차 바다,loss affect partner,사과,key,2.0,11.0,-0.2604697237946987,531.0
94113,2021-07-01 20:34:10,2021-07-01 20:38:10,컴퓨터 자동차 컴퓨터,before inside data,하늘,contain,0.0,22.0,0.6161778795218862,598.0
82451,2023-08-21 23:01:10,2023-08-22 00:11:10,강아지 강아지 바다,discussion appear event,컴퓨터,short,2.0,44.0,0.09468972895644567,743.0
80545,2023-07-19 09:01:30,2023-07-19 09:22:30,하늘 바다 바다,source choose defense,바다,fall,1.0,33.0,-0.3572347285679711,313.0
31479,2021-11-07 21:28:23,2021-11-07 21:48:23,자동차 컴퓨터 바나나,piece development be,자동차,defense,0.0,44.0,-0.05028161455164337,667.0
96650,2019-09-10 03:16:24,2019-09-10 04:08:24,바나나 컴퓨터 자동차,adult face show,바다,prevent,2.0,22.0,0.6553063585607912,425.0
13685,,2024-04-08 14:02:48,강아지 사과 자동차,spend sign provide,강아지,traditional,1.0,11.0,-0.8018867452191776,399.0
28356,2021-08-09 07:50:56,2021-08-09 07:59:56,하늘 자동차 하늘,section skill minute,자동차,claim,1.0,33.0,0.5592624871602303,918.0
40562,2022-08-23 23:38:17,2022-08-24 00:27:17,사과 컴퓨터 사과,cost enjoy industry,바다,during,2.0,11.0,0.5960721827921545,643.0
94498,2024-04-24 08:12:28,2024-04-24 09:11:28,자동차 강아지 하늘,serve up local,바나나,pull,2.0,33.0,-0.06926223579183466,135.0
52440,2020-10-13 15:31:31,2020-10-13 16:29:31,자동차 강아지 하늘,water box price,컴퓨터,risk,0.0,33.0,0.2729909354706299,134.0
13391,2023-04-07 03:01:49,2023-04-07 04:26:49,사과 하늘 사과,success total hundred,하늘,doctor,2.0,11.0,0.0778113329423249,853.0
47331,2020-05-23 03:36:24,2020-05-23 05:34:24,바다 자동차 자동차,foreign someone price,바다,matter,0.0,44.0,-0.8104581039850869,441.0
99689,2023-11-07 10:48:49,2023-11-07 12:16:49,바다 사과 하늘,fall song form,하늘,weight,2.0,11.0,-0.3323181502465269,462.0
10634,2021-12-03 13:51:49,2021-12-03 14:48:49,바다 강아지 자동차,response remember director,강아지,economic,0.0,22.0,0.5807066864124584,857.0
67367,2024-06-26 04:56:57,2024-06-26 06:06:57,하늘 바다 하늘,dinner other later,컴퓨터,green,1.0,11.0,0.6977231806141599,904.0
15868,2021-06-15 20:02:15,2021-06-15 20:11:15,컴퓨터 자동차 바다,simply sea road,사과,generation,0.0,33.0,0.11671748655520053,
63016,2023-07-23 19:13:52,2023-07-23 21:07:52,강아지 사과 바나나,with for break,사과,hotel,1.0,11.0,0.5961435478765225,719.0
95738,2021-09-21 19:22:38,2021-09-21 20:26:38,강아지 바나나 사과,couple least same,하늘,miss,1.0,44.0,-0.4246271307107128,239.0
59612,2021-09-09 11:13:18,2021-09-09 12:46:18,강아지 바다 바나나,treatment law town,강아지,produce,2.0,11.0,0.6949025491223446,267.0
35940,2020-04-16 14:11:19,2020-04-16 14:22:19,사과 바나나 바나나,tonight each development,바나나,north,0.0,44.0,0.4035784968395981,764.0
18776,2019-12-22 08:02:02,2019-12-22 08:11:02,사과 강아지 컴퓨터,board seat suffer,바다,risk,2.0,33.0,-0.05433436314253948,119.0
86662,2022-10-20 13:31:48,2022-10-20 15:22:48,컴퓨터 컴퓨터 강아지,since month particularly,자동차,enjoy,1.0,44.0,0.45036012336846243,850.0
60891,2019-08-25 18:08:15,2019-08-25 18:12:15,컴퓨터 사과 강아지,cut make world,하늘,eight,1.0,44.0,0.8863272718788964,917.0
19858,2023-12-30 04:07:57,2023-12-30 04:28:57,강아지 강아지 바다,policy if any,바나나,half,2.0,22.0,0.8765130753826811,407.0
67822,2024-04-12 09:50:26,2024-04-12 11:25:26,바다 자동차 사과,adult close agree,바다,amount,2.0,44.0,0.8587033743792027,221.0
97135,2020-01-08 04:00:22,2020-01-08 05:56:22,사과 바다 바나나,mouth address alone,하늘,minute,1.0,44.0,0.11041673248672468,842.0
19352,2024-04-23 13:50:31,2024-04-23 14:36:31,자동차 사과 바다,people they forward,자동차,standard,0.0,11.0,0.30617609958060976,151.0
75101,2021-08-14 20:02:29,2021-08-14 21:21:29,자동차 강아지 하늘,sit last since,컴퓨터,send,2.0,22.0,0.07701144300145857,291.0
77468,2021-06-07 07:23:47,2021-06-07 08:46:47,자동차 강아지 바나나,bit raise follow,컴퓨터,after,2.0,44.0,-0.8247769107615686,999.0
81295,2023-04-23 21:27:48,2023-04-23 22:03:48,강아지 강아지 하늘,important Mr concern,강아지,see,1.0,22.0,0.5687417347120767,384.0
60030,2023-11-23 12:16:26,2023-11-23 13:52:26,강아지 컴퓨터 사과,him at world,바나나,,0.0,22.0,0.5251388695422912,917.0
13266,2020-05-17 22:14:04,2020-05-17 23:44:04,사과 컴퓨터 컴퓨터,can technology cover,컴퓨터,serve,,44.0,-0.6164036559643395,773.0
33414,2022-06-07 13:48:40,2022-06-07 14:02:40,사과 하늘 하늘,conference customer suggest,바다,get,0.0,22.0,0.9981205316637283,846.0
78004,2022-05-12 10:16:49,2022-05-12 11:16:49,하늘 하늘 사과,radio peace maybe,사과,let,1.0,22.0,-0.2741132334798466,675.0
50852,2021-11-24 22:12:02,2021-11-24 23:56:02,자동차 컴퓨터 강아지,strong our big,바나나,weight,0.0,44.0,0.28120400145923297,369.0
31143,2022-08-27 15:50:47,2022-08-27 15:59:47,강아지 자동차 바다,sort it question,바나나,situation,0.0,11.0,0.3733520846467311,345.0
72148,2019-10-08 11:06:54,2019-10-08 12:15:54,하늘 강아지 강아지,fight light at,바다,life,1.0,33.0,-0.07444933317925395,821.0
76175,2021-05-18 05:05:56,2021-05-18 06:17:56,하늘 강아지 컴퓨터,large large research,하늘,respond,1.0,11.0,-0.1226418000822338,887.0
74280,2023-01-01 02:58:08,2023-01-01 04:15:08,컴퓨터 하늘 강아지,society spend white,자동차,would,1.0,44.0,-0.40480074329534843,473.0
48475,2023-10-27 04:28:28,2023-10-27 05:47:28,바다 자동차 사과,research story provide,자동차,police,2.0,22.0,0.24008002396853523,660.0
27098,2020-02-15 19:58:04,2020-02-15 21:40:04,바나나 바나나 컴퓨터,scientist exist any,하늘,management,2.0,44.0,-0.13968412183058843,672.0
11752,2021-04-01 10:08:47,2021-04-01 10:29:47,강아지 바나나 컴퓨터,Mrs magazine summer,바다,instead,2.0,22.0,0.37453958082036287,664.0
43139,2021-12-08 07:55:42,2021-12-08 09:39:42,바다 컴퓨터 하늘,board seat need,자동차,color,2.0,11.0,0.401649411301471,919.0
58464,2020-02-16 11:19:42,2020-02-16 13:09:42,바나나 강아지 자동차,ago easy chair,하늘,mission,0.0,22.0,-0.693278106017754,815.0
56021,2021-08-02 15:12:15,2021-08-02 15:54:15,하늘 바다 사과,history or wife,사과,contain,2.0,44.0,-0.8234999810119805,407.0
47153,2021-08-13 18:52:25,2021-08-13 19:55:25,강아지 바나나 하늘,writer sound project,사과,like,0.0,44.0,0.3162952840640587,779.0
36606,2021-07-03 23:37:00,2021-07-04 00:56:00,컴퓨터 사과 바다,class mission relationship,하늘,contain,0.0,11.0,-0.028428289011007246,884.0
43197,2021-05-04 09:32:16,2021-05-04 10:27:16,자동차 바다 하늘,political site establish,강아지,store,0.0,11.0,0.4333128658899341,778.0
44107,2020-02-26 14:25:32,2020-02-26 15:27:32,바다 강아지 바나나,story while manager,바다,care,1.0,44.0,-0.40529526911450797,799.0
79690,2023-03-25 00:34:53,2023-03-25 00:43:53,바나나 바나나 자동차,get better administration,하늘,question,1.0,33.0,-0.37829069490671796,517.0
89033,2019-10-01 23:13:00,2019-10-01 23:38:00,바나나 자동차 컴퓨터,south entire suffer,사과,else,1.0,33.0,-0.019722602295481506,486.0
15769,2020-08-20 11:32:36,2020-08-20 11:35:36,바나나 바나나 사과,control set difficult,바나나,hotel,2.0,11.0,0.2978324947643156,658.0
42718,2019-09-23 21:58:17,2019-09-23 23:43:17,강아지 바다 하늘,under production start,하늘,nothing,0.0,44.0,0.4304192801875042,969.0
31222,2023-07-18 16:25:53,2023-07-18 17:10:53,강아지 강아지 자동차,full fall claim,자동차,decide,0.0,22.0,0.09383548228496252,286.0
63007,2022-07-30 09:54:12,2022-07-30 10:52:12,사과 하늘 바다,rise watch might,컴퓨터,subject,0.0,11.0,-0.22862514075248064,318.0
65781,2021-11-12 05:49:01,2021-11-12 06:45:01,강아지 사과 하늘,success wrong become,바나나,responsibility,0.0,44.0,-0.5364598343565821,560.0
58792,2021-09-20 11:01:40,2021-09-20 11:33:40,바다 하늘 강아지,particular sell someone,강아지,check,0.0,22.0,0.2428726253822857,167.0
19691,2023-07-28 16:29:20,2023-07-28 16:48:20,바다 자동차 하늘,agree brother nothing,강아지,sing,0.0,22.0,-0.6598458319897647,236.0
38260,2021-02-20 07:31:41,2021-02-20 08:58:41,하늘 자동차 강아지,send open health,바나나,politics,2.0,33.0,0.8708352554522312,914.0
82340,2020-01-17 12:15:57,2020-01-17 14:11:57,바나나 사과 강아지,realize future attention,바다,course,0.0,33.0,-0.019705700737070453,335.0
27489,2020-01-17 21:28:55,2020-01-17 21:54:55,자동차 사과 바나나,record food within,컴퓨터,light,2.0,11.0,0.9295616432351601,882.0
92283,2024-04-13 15:13:48,2024-04-13 15:38:48,바다 바나나 하늘,office mother seek,바다,instead,1.0,11.0,0.1379936734189091,602.0
87482,2023-04-30 18:38:22,2023-04-30 19:19:22,바다 바나나 바다,get impact until,바나나,arm,1.0,44.0,-0.20415625309516394,194.0
57091,2023-08-16 10:08:20,2023-08-16 11:40:20,컴퓨터 바다 하늘,result better environmental,바나나,bag,0.0,22.0,-0.49088799045854614,988.0
49596,2023-07-27 14:50:53,2023-07-27 15:04:53,자동차 하늘 바나나,allow heart any,자동차,subject,0.0,44.0,-0.8320990774578947,541.0
12063,2020-05-18 00:37:10,2020-05-18 01:21:10,강아지 자동차 사과,husband treatment task,강아지,,1.0,33.0,-0.638362936245362,322.0
56104,2024-02-04 07:44:35,2024-02-04 08:43:35,컴퓨터 바나나 사과,condition near step,바다,me,1.0,44.0,0.7514515980662353,934.0
65928,2024-07-06 23:10:15,2024-07-07 00:12:15,컴퓨터 강아지 강아지,attention former seven,자동차,support,2.0,22.0,0.5528593475273968,
36574,,2020-09-10 17:25:43,바나나 컴퓨터 컴퓨터,old order either,바나나,section,0.0,22.0,0.8906467089201784,336.0
56649,2022-07-12 04:18:14,2022-07-12 05:59:14,자동차 강아지 강아지,Republican hot risk,강아지,fish,2.0,11.0,0.5881434832913797,357.0
36379,2022-05-16 21:44:46,2022-05-16 21:50:46,자동차 바다 사과,great consider result,바다,official,2.0,33.0,0.5404194751821914,813.0
95750,2020-01-21 03:34:40,2020-01-21 04:38:40,강아지 하늘 바나나,someone them heavy,바다,race,2.0,44.0,0.31442351272159597,820.0
32457,2020-09-10 23:13:09,2020-09-11 01:10:09,컴퓨터 컴퓨터 사과,state myself continue,,mission,2.0,11.0,0.7296925014408011,136.0
42005,2023-04-15 07:22:19,2023-04-15 08:31:19,바나나 바다 강아지,month hope determine,강아지,part,2.0,33.0,-0.3582002986110224,820.0
48753,2024-03-11 12:40:43,2024-03-11 13:18:43,자동차 자동차 바나나,control argue him,컴퓨터,trade,1.0,33.0,-0.9801582832492293,792.0
30627,2024-05-26 00:54:35,2024-05-26 01:55:35,하늘 컴퓨터 강아지,still trip when,사과,box,2.0,11.0,0.8114315470233591,286.0
39911,2024-03-25 08:50:46,2024-03-25 10:20:46,사과 자동차 하늘,store final current,바다,issue,2.0,33.0,0.6329632672288696,750.0
68311,2023-07-25 13:20:29,2023-07-25 15:08:29,바나나 바나나 자동차,provide speak career,하늘,wrong,1.0,11.0,-0.8793813355770612,678.0
21362,2021-04-02 15:22:18,2021-04-02 15:45:18,컴퓨터 자동차 바다,lawyer admit adult,바나나,economic,1.0,11.0,0.5550297441629435,745.0
43976,2024-07-04 10:11:56,2024-07-04 12:00:56,바다 자동차 사과,property actually fire,강아지,mean,1.0,44.0,0.8542266694045766,920.0
93375,2024-01-08 20:32:12,2024-01-08 21:11:12,하늘 하늘 바나나,character customer glass,바다,financial,2.0,22.0,0.1482695739831681,153.0
89824,2019-10-06 19:59:36,2019-10-06 21:54:36,강아지 바다 컴퓨터,item remember mother,하늘,mission,0.0,22.0,0.9209478953834316,412.0
25275,,2020-07-11 09:44:23,자동차 컴퓨터 자동차,impact kind off,바나나,star,1.0,22.0,-0.470846920641665,895.0
76431,2022-07-27 11:56:06,2022-07-27 12:13:06,사과 자동차 사과,behavior must reach,강아지,less,1.0,44.0,-0.29955832365532054,190.0
44529,2024-02-19 00:02:30,2024-02-19 00:59:30,강아지 사과 하늘,phone Mrs yet,자동차,operation,2.0,22.0,0.7808312622390503,808.0
98845,2020-06-17 18:01:55,2020-06-17 19:00:55,하늘 바나나 사과,argue generation also,바나나,teach,2.0,22.0,-0.029341984959914802,179.0
51134,2020-03-20 14:51:46,2020-03-20 15:37:46,하늘 컴퓨터 바다,,컴퓨터,sense,1.0,44.0,0.7555224036951238,843.0
50776,2024-05-30 19:35:51,2024-05-30 19:59:51,하늘 사과 자동차,add trial instead,자동차,minute,1.0,33.0,-0.40942249294881794,936.0
30097,2023-05-01 10:42:54,2023-05-01 12:09:54,컴퓨터 사과 바다,tend author product,자동차,public,0.0,44.0,-0.1957148127047439,898.0
70580,2020-09-28 17:33:02,2020-09-28 19:13:02,자동차 사과 바다,structure energy action,컴퓨터,close,1.0,33.0,-0.6113589093894192,818.0
99966,2024-04-24 19:55:14,2024-04-24 21:51:14,사과 강아지 바나나,board participant next,컴퓨터,experience,0.0,33.0,0.15770339155002633,545.0
38940,2023-01-19 07:27:07,2023-01-19 08:07:07,사과 바다 사과,air pay recent,자동차,knowledge,2.0,33.0,-0.6559359725025964,831.0
86403,2022-06-11 10:41:08,2022-06-11 11:26:08,자동차 바다 바다,dark feel learn,자동차,bill,2.0,11.0,0.24251508849472292,132.0
98958,2023-11-10 09:07:30,2023-11-10 10:16:30,바나나 하늘 컴퓨터,system high thought,자동차,near,2.0,22.0,-0.8972152945104304,513.0
97072,2023-03-20 19:01:27,2023-03-20 19:55:27,사과 컴퓨터 바나나,glass well special,바나나,cover,0.0,11.0,0.4995438826881786,396.0
32924,2023-11-18 09:32:26,2023-11-18 11:28:26,하늘 바나나 바나나,them their force,바나나,,2.0,44.0,0.15859540350945656,352.0
44177,2023-01-07 10:25:45,2023-01-07 11:09:45,컴퓨터 강아지 바나나,laugh until my,사과,again,2.0,11.0,-0.015813409719788396,703.0
28931,2022-06-04 14:43:28,2022-06-04 16:14:28,자동차 바다 강아지,might without life,강아지,leader,2.0,11.0,-0.030449142323652145,381.0
69310,2020-10-23 06:08:03,2020-10-23 07:18:03,강아지 컴퓨터 하늘,hold center peace,컴퓨터,machine,0.0,44.0,-0.47811258054755457,308.0
83016,2019-08-13 17:15:15,2019-08-13 18:52:15,바다 컴퓨터 하늘,prevent right hour,바다,enjoy,1.0,33.0,-0.6390535773705668,311.0
61613,2022-11-25 14:08:15,2022-11-25 14:09:15,컴퓨터 자동차 바나나,something safe smile,하늘,political,1.0,44.0,0.03773850971239123,355.0
81610,2023-05-03 10:02:21,2023-05-03 11:05:21,강아지 자동차 하늘,technology during series,바다,appear,1.0,33.0,-0.8018000837417336,495.0
49016,2020-08-30 01:10:40,2020-08-30 02:56:40,바다 사과 바나나,,바나나,popular,2.0,22.0,-0.08262788389936393,861.0
26010,2024-01-10 22:06:57,2024-01-10 23:43:57,컴퓨터 바나나 바다,large across president,강아지,half,2.0,22.0,0.15449380202781682,592.0
43881,2024-07-15 06:45:54,2024-07-15 07:32:54,바나나 하늘 사과,place sense identify,컴퓨터,tough,2.0,33.0,-0.3149223944957662,174.0
64744,2020-11-05 13:38:59,2020-11-05 15:33:59,하늘 컴퓨터 자동차,bar cultural subject,,science,0.0,22.0,0.25171630250808286,649.0
25232,2021-12-15 17:27:37,2021-12-15 17:56:37,바다 강아지 컴퓨터,east receive community,바나나,box,2.0,11.0,-0.9239604560908026,565.0
35775,2022-10-16 22:31:33,2022-10-17 00:11:33,자동차 하늘 컴퓨터,final amount ask,자동차,theory,0.0,11.0,0.5308506511634712,861.0
21104,2021-05-13 12:50:22,2021-05-13 14:28:22,바다 바나나 자동차,these happen Republican,컴퓨터,number,0.0,44.0,0.5410467301025272,335.0
40670,2020-07-22 03:11:24,2020-07-22 05:02:24,바다 사과 하늘,see among market,바다,beat,0.0,44.0,0.781624716049822,718.0
85061,2021-07-04 15:09:48,2021-07-04 16:07:48,하늘 자동차 컴퓨터,,자동차,no,2.0,22.0,-0.06341549682168734,944.0
54806,2021-07-20 06:04:07,2021-07-20 06:58:07,자동차 하늘 하늘,network audience drop,바나나,same,2.0,33.0,0.8426274869291994,946.0
15795,2023-09-20 02:53:00,2023-09-20 02:56:00,바나나 하늘 사과,understand really trouble,자동차,value,2.0,11.0,0.0443201488957341,875.0
58965,2022-12-03 13:33:59,2022-12-03 14:16:59,사과 바나나 바나나,four pressure effort,강아지,lose,1.0,33.0,0.31456218156821136,440.0
17170,2023-11-16 00:19:35,2023-11-16 01:46:35,강아지 자동차 컴퓨터,thought trial life,자동차,most,2.0,33.0,0.3550756587164141,378.0
21125,2020-10-15 00:10:22,2020-10-15 00:55:22,바나나 사과 하늘,organization deal point,하늘,ten,1.0,11.0,0.6668987042485681,236.0
25878,2020-11-27 12:54:45,2020-11-27 13:40:45,하늘 사과 사과,,자동차,star,1.0,,-0.5823568872589144,259.0
48162,2023-02-06 09:24:44,2023-02-06 10:32:44,강아지 하늘 하늘,wonder market by,강아지,music,2.0,44.0,-0.504364235962913,228.0
69239,2022-10-09 14:22:59,2022-10-09 15:53:59,컴퓨터 강아지 자동차,politics page director,바나나,teach,1.0,22.0,,880.0
39586,2019-11-18 17:40:00,2019-11-18 18:56:00,하늘 바다 강아지,senior change audience,바나나,boy,0.0,33.0,-0.2102528407174642,220.0
48766,2021-08-16 22:28:05,2021-08-16 22:32:05,바다 컴퓨터 바다,system ago baby,컴퓨터,school,1.0,11.0,-0.922575870878974,531.0
62786,2020-01-26 12:09:41,2020-01-26 12:24:41,자동차 강아지 자동차,responsibility defense edge,사과,half,2.0,33.0,0.012305070690611819,816.0
98280,2020-01-22 17:54:24,2020-01-22 19:20:24,사과 바다 자동차,,컴퓨터,team,0.0,44.0,-0.7976986809633415,648.0
75258,2019-09-24 02:46:42,2019-09-24 03:53:42,컴퓨터 자동차 자동차,certainly after professional,바다,take,1.0,22.0,0.2823751182830798,734.0
84594,2019-10-07 08:31:39,2019-10-07 09:27:39,자동차 바다 자동차,radio war away,강아지,already,2.0,44.0,-0.6507899409269504,179.0
67966,2020-04-03 15:24:32,2020-04-03 16:18:32,자동차 사과 바나나,recent blue determine,하늘,after,1.0,33.0,-0.5885550169916005,365.0
17159,2019-09-28 21:02:21,2019-09-28 22:05:21,사과 컴퓨터 강아지,generation unit garden,사과,effort,0.0,11.0,0.8572671613724898,289.0
82818,2019-11-25 08:32:58,2019-11-25 10:07:58,바다 사과 자동차,know again job,하늘,boy,1.0,11.0,0.6902250204878178,920.0
64703,2023-11-03 03:25:12,2023-11-03 05:22:12,바다 바나나 컴퓨터,various middle prepare,컴퓨터,popular,2.0,11.0,-0.7387706323758629,473.0
29333,2021-03-06 20:33:20,2021-03-06 22:03:20,사과 바다 자동차,run worry listen,컴퓨터,occur,0.0,33.0,-0.44053879243288874,899.0
74646,2022-04-24 01:38:11,2022-04-24 03:35:11,사과 바다 바다,that thus suddenly,하늘,room,2.0,22.0,-0.03068620446309267,154.0
72476,2021-07-08 03:02:36,2021-07-08 04:56:36,바나나 바나나 강아지,decision available should,강아지,else,0.0,44.0,-0.2561436065561318,318.0
50031,2020-04-04 04:34:08,2020-04-04 05:53:08,자동차 자동차 바나나,herself serve explain,하늘,show,1.0,44.0,-0.14180100132017603,279.0
